check,status,detail
trip_000514_rail_external_sequence_16534608,PASS,
trip_000514_transfer_recomputed,PASS,
trip_000515_gps_schema,PASS,
trip_000515_gps_time_sequence,PASS,
trip_000515_gps_trip_id,PASS,
trip_000515_origin_destination,PASS,
trip_000515_timeline,PASS,
trip_000515_rail_external_sequence_19425646,PASS,
trip_000515_transfer_recomputed,PASS,
trip_000516_gps_schema,PASS,
trip_000516_gps_time_sequence,PASS,
trip_000516_gps_trip_id,PASS,
trip_000516_origin_destination,PASS,
trip_000516_timeline,PASS,
trip_000516_rail_external_sequence_4727111,PASS,
trip_000516_transfer_recomputed,PASS,
trip_000517_gps_schema,PASS,
trip_000517_gps_time_sequence,PASS,
trip_000517_gps_trip_id,PASS,
trip_000517_origin_destination,PASS,
trip_000517_timeline,PASS,
trip_000517_rail_external_sequence_16534788,PASS,
trip_000517_transfer_recomputed,PASS,
trip_000518_gps_schema,PASS,
trip_000518_gps_time_sequence,PASS,
trip_000518_gps_trip_id,PASS,
trip_000518_origin_destination,PASS,
trip_000518_timeline,PASS,
trip_000518_rail_external_sequence_12080315,PASS,
trip_000518_transfer_recomputed,PASS,
trip_000519_gps_schema,PASS,
trip_000519_gps_time_sequence,PASS,
trip_000519_gps_trip_id,PASS,
trip_000519_origin_destination,PASS,
trip_000519_timeline,PASS,
trip_000519_rail_external_sequence_13675921,PASS,
trip_000519_transfer_recomputed,PASS,
trip_000520_gps_schema,PASS,
trip_000520_gps_time_sequence,PASS,
trip_000520_gps_trip_id,PASS,
trip_000520_origin_destination,PASS,
trip_000520_timeline,PASS,
trip_000520_rail_external_sequence_16665760,PASS,
trip_000520_transfer_recomputed,PASS,
trip_000521_gps_schema,PASS,
trip_000521_gps_time_sequence,PASS,
trip_000521_gps_trip_id,PASS,
trip_000521_origin_destination,PASS,
trip_000521_timeline,PASS,
trip_000521_rail_external_sequence_17953804,PASS,
trip_000521_transfer_recomputed,PASS,
trip_000522_gps_schema,PASS,
trip_000522_gps_time_sequence,PASS,
trip_000522_gps_trip_id,PASS,
trip_000522_origin_destination,PASS,
trip_000522_timeline,PASS,
trip_000522_rail_external_sequence_4729405,PASS,
trip_000522_transfer_recomputed,PASS,
trip_000523_gps_schema,PASS,
trip_000523_gps_time_sequence,PASS,
trip_000523_gps_trip_id,PASS,
trip_000523_origin_destination,PASS,
trip_000523_timeline,PASS,
trip_000523_rail_external_sequence_13695367,PASS,
trip_000523_transfer_recomputed,PASS,
trip_000524_gps_schema,PASS,
trip_000524_gps_time_sequence,PASS,
trip_000524_gps_trip_id,PASS,
trip_000524_origin_destination,PASS,
trip_000524_timeline,PASS,
trip_000524_rail_external_sequence_8820537,PASS,
trip_000524_transfer_recomputed,PASS,
trip_000525_gps_schema,PASS,
trip_000525_gps_time_sequence,PASS,
trip_000525_gps_trip_id,PASS,
trip_000525_origin_destination,PASS,
trip_000525_timeline,PASS,
trip_000525_rail_external_sequence_15885884,PASS,
trip_000525_transfer_recomputed,PASS,
trip_000526_gps_schema,PASS,
trip_000526_gps_time_sequence,PASS,
trip_000526_gps_trip_id,PASS,
trip_000526_origin_destination,PASS,
trip_000526_timeline,PASS,
trip_000526_rail_external_sequence_4729409,PASS,
trip_000526_transfer_recomputed,PASS,
trip_000527_gps_schema,PASS,
trip_000527_gps_time_sequence,PASS,
trip_000527_gps_trip_id,PASS,
trip_000527_origin_destination,PASS,
trip_000527_timeline,PASS,
trip_000527_rail_external_sequence_10746635,PASS,
trip_000527_transfer_recomputed,PASS,
trip_000528_gps_schema,PASS,
trip_000528_gps_time_sequence,PASS,
trip_000528_gps_trip_id,PASS,
trip_000528_origin_destination,PASS,
trip_000528_timeline,PASS,
trip_000528_rail_external_sequence_4729409,PASS,
trip_000528_transfer_recomputed,PASS,
trip_000529_gps_schema,PASS,
trip_000529_gps_time_sequence,PASS,
trip_000529_gps_trip_id,PASS,
trip_000529_origin_destination,PASS,
trip_000529_timeline,PASS,
trip_000529_rail_external_sequence_16712689,PASS,
trip_000529_transfer_recomputed,PASS,
trip_000530_gps_schema,PASS,
trip_000530_gps_time_sequence,PASS,
trip_000530_gps_trip_id,PASS,
trip_000530_origin_destination,PASS,
trip_000530_timeline,PASS,
trip_000530_rail_external_sequence_16665760,PASS,
trip_000530_transfer_recomputed,PASS,
trip_000531_gps_schema,PASS,
trip_000531_gps_time_sequence,PASS,
trip_000531_gps_trip_id,PASS,
trip_000531_origin_destination,PASS,
trip_000531_timeline,PASS,
trip_000531_rail_external_sequence_15885937,PASS,
trip_000531_transfer_recomputed,PASS,
trip_000532_gps_schema,PASS,
trip_000532_gps_time_sequence,PASS,
trip_000532_gps_trip_id,PASS,
trip_000532_origin_destination,PASS,
trip_000532_timeline,PASS,
trip_000532_rail_external_sequence_12746499,PASS,
trip_000532_transfer_recomputed,PASS,
trip_000533_gps_schema,PASS,
trip_000533_gps_time_sequence,PASS,
trip_000533_gps_trip_id,PASS,
trip_000533_origin_destination,PASS,
trip_000533_timeline,PASS,
trip_000533_rail_external_sequence_19425645,PASS,
trip_000533_transfer_recomputed,PASS,
trip_000534_gps_schema,PASS,
trip_000534_gps_time_sequence,PASS,
trip_000534_gps_trip_id,PASS,
trip_000534_origin_destination,PASS,
trip_000534_timeline,PASS,
trip_000534_rail_external_sequence_13675922,PASS,
trip_000534_transfer_recomputed,PASS,
trip_000535_gps_schema,PASS,
trip_000535_gps_time_sequence,PASS,
trip_000535_gps_trip_id,PASS,
trip_000535_origin_destination,PASS,
trip_000535_timeline,PASS,
trip_000535_rail_external_sequence_16665760,PASS,
trip_000535_transfer_recomputed,PASS,
trip_000536_gps_schema,PASS,
trip_000536_gps_time_sequence,PASS,
trip_000536_gps_trip_id,PASS,
trip_000536_origin_destination,PASS,
trip_000536_timeline,PASS,
trip_000536_rail_external_sequence_16665712,PASS,
trip_000536_transfer_recomputed,PASS,
trip_000537_gps_schema,PASS,
trip_000537_gps_time_sequence,PASS,
trip_000537_gps_trip_id,PASS,
trip_000537_origin_destination,PASS,
trip_000537_timeline,PASS,
trip_000537_rail_external_sequence_4729445,PASS,
trip_000537_transfer_recomputed,PASS,
trip_000538_gps_schema,PASS,
trip_000538_gps_time_sequence,PASS,
trip_000538_gps_trip_id,PASS,
trip_000538_origin_destination,PASS,
trip_000538_timeline,PASS,
trip_000538_rail_external_sequence_7919153,PASS,
trip_000538_transfer_recomputed,PASS,
trip_000539_gps_schema,PASS,
trip_000539_gps_time_sequence,PASS,
trip_000539_gps_trip_id,PASS,
trip_000539_origin_destination,PASS,
trip_000539_timeline,PASS,
trip_000539_rail_external_sequence_16534608,PASS,
trip_000539_transfer_recomputed,PASS,
trip_000540_gps_schema,PASS,
trip_000540_gps_time_sequence,PASS,
trip_000540_gps_trip_id,PASS,
trip_000540_origin_destination,PASS,
trip_000540_timeline,PASS,
trip_000540_rail_external_sequence_15833655,PASS,
trip_000540_transfer_recomputed,PASS,
trip_000541_gps_schema,PASS,
trip_000541_gps_time_sequence,PASS,
trip_000541_gps_trip_id,PASS,
trip_000541_origin_destination,PASS,
trip_000541_timeline,PASS,
trip_000541_rail_external_sequence_15801808,PASS,
trip_000541_transfer_recomputed,PASS,
trip_000542_gps_schema,PASS,
trip_000542_gps_time_sequence,PASS,
trip_000542_gps_trip_id,PASS,
trip_000542_origin_destination,PASS,
trip_000542_timeline,PASS,
trip_000542_rail_external_sequence_17953733,PASS,
trip_000542_transfer_recomputed,PASS,
trip_000543_gps_schema,PASS,
trip_000543_gps_time_sequence,PASS,
trip_000543_gps_trip_id,PASS,
trip_000543_origin_destination,PASS,
trip_000543_timeline,PASS,
trip_000543_rail_external_sequence_16712689,PASS,
trip_000543_transfer_recomputed,PASS,
trip_000544_gps_schema,PASS,
trip_000544_gps_time_sequence,PASS,
trip_000544_gps_trip_id,PASS,
trip_000544_origin_destination,PASS,
trip_000544_timeline,PASS,
trip_000544_rail_external_sequence_10746635,PASS,
trip_000544_transfer_recomputed,PASS,
trip_000545_gps_schema,PASS,
trip_000545_gps_time_sequence,PASS,
trip_000545_gps_trip_id,PASS,
trip_000545_origin_destination,PASS,
trip_000545_timeline,PASS,
trip_000545_rail_external_sequence_12746493,PASS,
trip_000545_transfer_recomputed,PASS,
trip_000546_gps_schema,PASS,
trip_000546_gps_time_sequence,PASS,
trip_000546_gps_trip_id,PASS,
trip_000546_origin_destination,PASS,
trip_000546_timeline,PASS,
trip_000546_rail_external_sequence_19425646,PASS,
trip_000546_transfer_recomputed,PASS,
trip_000547_gps_schema,PASS,
trip_000547_gps_time_sequence,PASS,
trip_000547_gps_trip_id,PASS,
trip_000547_origin_destination,PASS,
trip_000547_timeline,PASS,
trip_000547_rail_external_sequence_4727111,PASS,
trip_000547_transfer_recomputed,PASS,
trip_000548_gps_schema,PASS,
trip_000548_gps_time_sequence,PASS,
trip_000548_gps_trip_id,PASS,
trip_000548_origin_destination,PASS,
trip_000548_timeline,PASS,
trip_000548_rail_external_sequence_16534608,PASS,
trip_000548_transfer_recomputed,PASS,
trip_000549_gps_schema,PASS,
trip_000549_gps_time_sequence,PASS,
trip_000549_gps_trip_id,PASS,
trip_000549_origin_destination,PASS,
trip_000549_timeline,PASS,
trip_000549_rail_external_sequence_12640223,PASS,
trip_000549_transfer_recomputed,PASS,
trip_000550_gps_schema,PASS,
trip_000550_gps_time_sequence,PASS,
trip_000550_gps_trip_id,PASS,
trip_000550_origin_destination,PASS,
trip_000550_timeline,PASS,
trip_000550_rail_external_sequence_7919018,PASS,
trip_000550_transfer_recomputed,PASS,
trip_000551_gps_schema,PASS,
trip_000551_gps_time_sequence,PASS,
trip_000551_gps_trip_id,PASS,
trip_000551_origin_destination,PASS,
trip_000551_timeline,PASS,
trip_000551_rail_external_sequence_12746498,PASS,
trip_000551_transfer_recomputed,PASS,
trip_000552_gps_schema,PASS,
trip_000552_gps_time_sequence,PASS,
trip_000552_gps_trip_id,PASS,
trip_000552_origin_destination,PASS,
trip_000552_timeline,PASS,
trip_000552_rail_external_sequence_2718901,PASS,
trip_000552_transfer_recomputed,PASS,
trip_000553_gps_schema,PASS,
trip_000553_gps_time_sequence,PASS,
trip_000553_gps_trip_id,PASS,
trip_000553_origin_destination,PASS,
trip_000553_timeline,PASS,
trip_000553_rail_external_sequence_7883314,PASS,
trip_000553_transfer_recomputed,PASS,
trip_000554_gps_schema,PASS,
trip_000554_gps_time_sequence,PASS,
trip_000554_gps_trip_id,PASS,
trip_000554_origin_destination,PASS,
trip_000554_timeline,PASS,
trip_000554_rail_external_sequence_19427674,PASS,
trip_000554_transfer_recomputed,PASS,
trip_000555_gps_schema,PASS,
trip_000555_gps_time_sequence,PASS,
trip_000555_gps_trip_id,PASS,
trip_000555_origin_destination,PASS,
trip_000555_timeline,PASS,
trip_000555_rail_external_sequence_13675921,PASS,
trip_000555_transfer_recomputed,PASS,
trip_000556_gps_schema,PASS,
trip_000556_gps_time_sequence,PASS,
trip_000556_gps_trip_id,PASS,
trip_000556_origin_destination,PASS,
trip_000556_timeline,PASS,
trip_000556_rail_external_sequence_4748705,PASS,
trip_000556_transfer_recomputed,PASS,
trip_000557_gps_schema,PASS,
trip_000557_gps_time_sequence,PASS,
trip_000557_gps_trip_id,PASS,
trip_000557_origin_destination,PASS,
trip_000557_timeline,PASS,
trip_000557_rail_external_sequence_4727111,PASS,
trip_000557_transfer_recomputed,PASS,
trip_000558_gps_schema,PASS,
trip_000558_gps_time_sequence,PASS,
trip_000558_gps_trip_id,PASS,
trip_000558_origin_destination,PASS,
trip_000558_timeline,PASS,
trip_000558_rail_external_sequence_10828181,PASS,
trip_000558_transfer_recomputed,PASS,
trip_000559_gps_schema,PASS,
trip_000559_gps_time_sequence,PASS,
trip_000559_gps_trip_id,PASS,
trip_000559_origin_destination,PASS,
trip_000559_timeline,PASS,
trip_000559_rail_external_sequence_9079536,PASS,
trip_000559_transfer_recomputed,PASS,
trip_000560_gps_schema,PASS,
trip_000560_gps_time_sequence,PASS,
trip_000560_gps_trip_id,PASS,
trip_000560_origin_destination,PASS,
trip_000560_timeline,PASS,
trip_000560_rail_external_sequence_17953804,PASS,
trip_000560_transfer_recomputed,PASS,
trip_000561_gps_schema,PASS,
trip_000561_gps_time_sequence,PASS,
trip_000561_gps_trip_id,PASS,
trip_000561_origin_destination,PASS,
trip_000561_timeline,PASS,
trip_000561_walk_network_reference,PASS,
trip_000561_bus_external_sequence_108900009,PASS,
trip_000561_bus_geometry_reconstruction,PASS,
trip_000561_walk_network_reference,PASS,
trip_000561_transfer_recomputed,PASS,
trip_000562_gps_schema,PASS,
trip_000562_gps_time_sequence,PASS,
trip_000562_gps_trip_id,PASS,
trip_000562_origin_destination,PASS,
trip_000562_timeline,PASS,
trip_000562_walk_network_reference,PASS,
trip_000562_bus_external_sequence_100100057,PASS,
trip_000562_bus_geometry_reconstruction,PASS,
trip_000562_walk_network_reference,PASS,
trip_000562_bus_external_sequence_113000002,PASS,
trip_000562_bus_geometry_reconstruction,PASS,
trip_000562_walk_network_reference,PASS,
trip_000562_transfer_recomputed,PASS,
trip_000563_gps_schema,PASS,
trip_000563_gps_time_sequence,PASS,
trip_000563_gps_trip_id,PASS,
trip_000563_origin_destination,PASS,
trip_000563_timeline,PASS,
trip_000563_walk_network_reference,PASS,
trip_000563_rail_external_sequence_2718888,PASS,
trip_000563_walk_network_reference,PASS,
trip_000563_rail_external_sequence_4729445,PASS,
trip_000563_walk_network_reference,PASS,
trip_000563_transfer_recomputed,PASS,
trip_000564_gps_schema,PASS,
trip_000564_gps_time_sequence,PASS,
trip_000564_gps_trip_id,PASS,
trip_000564_origin_destination,PASS,
trip_000564_timeline,PASS,
trip_000564_walk_network_reference,PASS,
trip_000564_bus_external_sequence_108900009,PASS,
trip_000564_bus_geometry_reconstruction,PASS,
trip_000564_walk_network_reference,PASS,
trip_000564_transfer_recomputed,PASS,
trip_000565_gps_schema,PASS,
trip_000565_gps_time_sequence,PASS,
trip_000565_gps_trip_id,PASS,
trip_000565_origin_destination,PASS,
trip_000565_timeline,PASS,
trip_000565_walk_network_reference,PASS,
trip_000565_rail_external_sequence_12640223,PASS,
trip_000565_walk_network_reference,PASS,
trip_000565_bus_external_sequence_100100289,PASS,
trip_000565_bus_geometry_reconstruction,PASS,
trip_000565_walk_network_reference,PASS,
trip_000565_transfer_recomputed,PASS,
trip_000566_gps_schema,PASS,
trip_000566_gps_time_sequence,PASS,
trip_000566_gps_trip_id,PASS,
trip_000566_origin_destination,PASS,
trip_000566_timeline,PASS,
trip_000566_walk_network_reference,PASS,
trip_000566_bus_external_sequence_108900009,PASS,
trip_000566_bus_geometry_reconstruction,PASS,
trip_000566_walk_network_reference,PASS,
trip_000566_transfer_recomputed,PASS,
trip_000567_gps_schema,PASS,
trip_000567_gps_time_sequence,PASS,
trip_000567_gps_trip_id,PASS,
trip_000567_origin_destination,PASS,
trip_000567_timeline,PASS,
trip_000567_walk_network_reference,PASS,
trip_000567_rail_external_sequence_10881612,PASS,
trip_000567_walk_network_reference,PASS,
trip_000567_transfer_recomputed,PASS,
trip_000568_gps_schema,PASS,
trip_000568_gps_time_sequence,PASS,
trip_000568_gps_trip_id,PASS,
trip_000568_origin_destination,PASS,
trip_000568_timeline,PASS,
trip_000568_walk_network_reference,PASS,
trip_000568_rail_external_sequence_12640223,PASS,
trip_000568_walk_network_reference,PASS,
trip_000568_bus_external_sequence_100100289,PASS,
trip_000568_bus_geometry_reconstruction,PASS,
trip_000568_walk_network_reference,PASS,
trip_000568_transfer_recomputed,PASS,
trip_000569_gps_schema,PASS,
trip_000569_gps_time_sequence,PASS,
trip_000569_gps_trip_id,PASS,
trip_000569_origin_destination,PASS,
trip_000569_timeline,PASS,
trip_000569_walk_network_reference,PASS,
trip_000569_rail_external_sequence_10881612,PASS,
trip_000569_walk_network_reference,PASS,
trip_000569_transfer_recomputed,PASS,
trip_000570_gps_schema,PASS,
trip_000570_gps_time_sequence,PASS,
trip_000570_gps_trip_id,PASS,
trip_000570_origin_destination,PASS,
trip_000570_timeline,PASS,
trip_000570_walk_network_reference,PASS,
trip_000570_bus_external_sequence_100100057,PASS,
trip_000570_bus_geometry_reconstruction,PASS,
trip_000570_walk_network_reference,PASS,
trip_000570_bus_external_sequence_113000002,PASS,
trip_000570_bus_geometry_reconstruction,PASS,
trip_000570_walk_network_reference,PASS,
trip_000570_transfer_recomputed,PASS,
trip_000571_gps_schema,PASS,
trip_000571_gps_time_sequence,PASS,
trip_000571_gps_trip_id,PASS,
trip_000571_origin_destination,PASS,
trip_000571_timeline,PASS,
trip_000571_walk_network_reference,PASS,
trip_000571_rail_external_sequence_10881612,PASS,
trip_000571_walk_network_reference,PASS,
trip_000571_transfer_recomputed,PASS,
trip_000572_gps_schema,PASS,
trip_000572_gps_time_sequence,PASS,
trip_000572_gps_trip_id,PASS,
trip_000572_origin_destination,PASS,
trip_000572_timeline,PASS,
trip_000572_walk_network_reference,PASS,
trip_000572_bus_external_sequence_100100057,PASS,
trip_000572_bus_geometry_reconstruction,PASS,
trip_000572_walk_network_reference,PASS,
trip_000572_bus_external_sequence_113000002,PASS,
trip_000572_bus_geometry_reconstruction,PASS,
trip_000572_walk_network_reference,PASS,
trip_000572_transfer_recomputed,PASS,
trip_000573_gps_schema,PASS,
trip_000573_gps_time_sequence,PASS,
trip_000573_gps_trip_id,PASS,
trip_000573_origin_destination,PASS,
trip_000573_timeline,PASS,
trip_000573_walk_network_reference,PASS,
trip_000573_rail_external_sequence_10881612,PASS,
trip_000573_walk_network_reference,PASS,
trip_000573_transfer_recomputed,PASS,
trip_000574_gps_schema,PASS,
trip_000574_gps_time_sequence,PASS,
trip_000574_gps_trip_id,PASS,
trip_000574_origin_destination,PASS,
trip_000574_timeline,PASS,
trip_000574_walk_network_reference,PASS,
trip_000574_rail_external_sequence_12640223,PASS,
trip_000574_walk_network_reference,PASS,
trip_000574_bus_external_sequence_100100289,PASS,
trip_000574_bus_geometry_reconstruction,PASS,
trip_000574_walk_network_reference,PASS,
trip_000574_transfer_recomputed,PASS,
trip_000575_gps_schema,PASS,
trip_000575_gps_time_sequence,PASS,
trip_000575_gps_trip_id,PASS,
trip_000575_origin_destination,PASS,
trip_000575_timeline,PASS,
trip_000575_walk_network_reference,PASS,
trip_000575_bus_external_sequence_100100088,PASS,
trip_000575_bus_geometry_reconstruction,PASS,
trip_000575_walk_network_reference,PASS,
trip_000575_rail_external_sequence_2404374,PASS,
trip_000575_walk_network_reference,PASS,
trip_000575_transfer_recomputed,PASS,
trip_000576_gps_schema,PASS,
trip_000576_gps_time_sequence,PASS,
trip_000576_gps_trip_id,PASS,
trip_000576_origin_destination,PASS,
trip_000576_timeline,PASS,
trip_000576_walk_network_reference,PASS,
trip_000576_bus_external_sequence_100100088,PASS,
trip_000576_bus_geometry_reconstruction,PASS,
trip_000576_walk_network_reference,PASS,
trip_000576_rail_external_sequence_2404374,PASS,
trip_000576_walk_network_reference,PASS,
trip_000576_transfer_recomputed,PASS,
trip_000577_gps_schema,PASS,
trip_000577_gps_time_sequence,PASS,
trip_000577_gps_trip_id,PASS,
trip_000577_origin_destination,PASS,
trip_000577_timeline,PASS,
trip_000577_walk_network_reference,PASS,
trip_000577_bus_external_sequence_100100088,PASS,
trip_000577_bus_geometry_reconstruction,PASS,
trip_000577_walk_network_reference,PASS,
trip_000577_rail_external_sequence_2404374,PASS,
trip_000577_walk_network_reference,PASS,
trip_000577_transfer_recomputed,PASS,
trip_000578_gps_schema,PASS,
trip_000578_gps_time_sequence,PASS,
trip_000578_gps_trip_id,PASS,
trip_000578_origin_destination,PASS,
trip_000578_timeline,PASS,
trip_000578_walk_network_reference,PASS,
trip_000578_bus_external_sequence_100100057,PASS,
